threshold,f1,tp,fp,fn,splits,merges,val
0.85,0.0,0,11,6,0,0,17
0.9,0.0,0,11,6,0,0,17
0.5,0.3749999999765625,3,7,3,0,0,17
0.55,0.249999999984375,2,8,4,0,0,17
0.6,0.249999999984375,2,8,4,0,0,17
0.65,0.249999999984375,2,8,4,0,0,17
0.7,0.1249999999921875,1,9,5,0,0,17
0.75,0.1249999999921875,1,9,5,0,0,17
0.8,0.0,0,10,6,0,0,17
0.85,0.0,0,10,6,0,0,17
0.9,0.0,0,10,6,0,0,17
0.5,0.1249999999921875,1,9,5,0,0,17
0.55,0.1249999999921875,1,9,5,0,0,17
0.6,0.0,0,10,6,0,0,17
0.65,0.0,0,10,6,0,0,17
0.7,0.0,0,10,6,0,0,17
0.75,0.0,0,10,6,0,0,17
0.8,0.0,0,10,6,0,0,17
0.85,0.0,0,10,6,0,0,17
0.9,0.0,0,10,6,0,0,17
0.5,0.4999999999583333,3,3,3,0,0,17
0.55,0.4999999999583333,3,3,3,0,0,17
0.6,0.4999999999583333,3,3,3,0,0,17
0.65,0.3333333333055555,2,4,4,0,0,17
0.7,0.1666666666527777,1,5,5,0,0,17
0.75,0.0,0,6,6,0,0,17
0.8,0.0,0,6,6,0,0,17
0.85,0.0,0,6,6,0,0,17
0.9,0.0,0,6,6,0,0,17
0.5,0.4285714285408163,3,5,3,0,0,17
0.55,0.2857142856938775,2,6,4,0,0,17
0.6,0.2857142856938775,2,6,4,0,0,17
0.65,0.2857142856938775,2,6,4,0,0,17
0.7,0.1428571428469387,1,7,5,0,0,17
0.75,0.0,0,8,6,0,0,17
0.8,0.0,0,8,6,0,0,17
0.85,0.0,0,8,6,0,0,17
0.9,0.0,0,8,6,0,0,17
0.5,0.4615384615029586,3,4,3,0,0,17
0.55,0.4615384615029586,3,4,3,0,0,17
0.6,0.307692307668639,2,5,4,0,0,17
0.65,0.307692307668639,2,5,4,0,0,17
0.7,0.0,0,7,6,0,0,17
0.75,0.0,0,7,6,0,0,17
0.8,0.0,0,7,6,0,0,17
0.85,0.0,0,7,6,0,0,17
0.9,0.0,0,7,6,0,0,17
0.5,0.2666666666488889,2,7,4,0,0,17
0.55,0.2666666666488889,2,7,4,0,0,17
0.6,0.1333333333244444,1,8,5,0,0,17
0.65,0.1333333333244444,1,8,5,0,0,17
0.7,0.1333333333244444,1,8,5,0,0,17
0.75,0.0,0,9,6,0,0,17
0.8,0.0,0,9,6,0,0,17
0.85,0.0,0,9,6,0,0,17
0.9,0.0,0,9,6,0,0,17
0.5,0.49999999996875,4,6,2,0,0,17
0.55,0.3749999999765625,3,7,3,0,0,17
0.6,0.249999999984375,2,8,4,0,0,17
0.65,0.249999999984375,2,8,4,0,0,17
0.7,0.249999999984375,2,8,4,0,0,17
0.75,0.1249999999921875,1,9,5,0,0,17
0.8,0.1249999999921875,1,9,5,0,0,17
0.85,0.0,0,10,6,0,0,17
0.9,0.0,0,10,6,0,0,17
0.5,0.470588235266436,4,7,2,0,0,17
0.55,0.470588235266436,4,7,2,0,0,17
0.6,0.352941176449827,3,8,3,0,0,17
0.65,0.352941176449827,3,8,3,0,0,17
0.7,0.235294117633218,2,9,4,0,0,17
0.75,0.117647058816609,1,10,5,0,0,17
0.8,0.117647058816609,1,10,5,0,0,17
0.85,0.117647058816609,1,10,5,0,0,17
0.9,0.0,0,11,6,0,0,17
0.5,0.5333333332977778,4,4,3,0,0,17
0.55,0.3999999999733333,3,5,4,0,0,17
0.6,0.2666666666488889,2,6,5,0,0,17
0.65,0.2666666666488889,2,6,5,0,0,17
0.7,0.1333333333244444,1,7,6,0,0,17
0.75,0.0,0,8,7,0,0,17
0.8,0.0,0,8,7,0,0,17
0.85,0.0,0,8,7,0,0,17
0.9,0.0,0,8,7,0,0,17
0.5,0.1111111111049382,1,10,6,0,0,17
0.55,0.0,0,11,7,0,0,17
0.6,0.0,0,11,7,0,0,17
0.65,0.0,0,11,7,0,0,17
0.7,0.0,0,11,7,0,0,17
0.75,0.0,0,11,7,0,0,17
0.8,0.0,0,11,7,0,0,17
0.85,0.0,0,11,7,0,0,17
0.9,0.0,0,11,7,0,0,17
0.5,0.7499999999531249,6,3,1,0,0,17
0.55,0.6249999999609375,5,4,2,0,0,17
0.6,0.49999999996875,4,5,3,0,0,17
0.65,0.49999999996875,4,5,3,0,0,17
0.7,0.249999999984375,2,7,5,0,0,17
0.75,0.1249999999921875,1,8,6,0,0,17
0.8,0.1249999999921875,1,8,6,0,0,17
0.85,0.1249999999921875,1,8,6,0,0,17
0.9,0.1249999999921875,1,8,6,0,0,17
0.5,0.4210526315567867,4,8,3,0,0,17
0.55,0.0,0,12,7,0,0,17
0.6,0.0,0,12,7,0,0,17
0.65,0.0,0,12,7,0,0,17
0.7,0.0,0,12,7,0,0,17
0.75,0.0,0,12,7,0,0,17
0.8,0.0,0,12,7,0,0,17
0.85,0.0,0,12,7,0,0,17
0.9,0.0,0,12,7,0,0,17
0.5,0.299999999985,3,10,4,0,0,17
0.55,0.299999999985,3,10,4,0,0,17
0.6,0.299999999985,3,10,4,0,0,17
0.65,0.299999999985,3,10,4,0,0,17
0.7,0.19999999999,2,11,5,0,0,17
0.75,0.19999999999,2,11,5,0,0,17
0.8,0.0,0,13,7,0,0,17
0.85,0.0,0,13,7,0,0,17
0.9,0.0,0,13,7,0,0,17
0.5,0.3461538461471893,9,21,13,0,0,17
0.55,0.3076923076863905,8,22,14,0,0,17
0.6,0.192307692303994,5,25,17,0,0,17
0.65,0.1538461538431952,4,26,18,0,0,17
0.7,0.1538461538431952,4,26,18,0,0,17
0.75,0.1153846153823964,3,27,19,0,0,17
0.8,0.0,0,30,22,0,0,17
0.85,0.0,0,30,22,0,0,17
0.9,0.0,0,30,22,0,0,17
0.5,0.5769230769119823,15,13,9,0,0,17
0.55,0.4999999999903846,13,15,11,0,0,17
0.6,0.3846153846079881,10,18,14,0,0,17
0.65,0.2307692307647929,6,22,18,0,0,17
0.7,0.1538461538431952,4,24,20,0,0,17
0.75,0.0384615384607988,1,27,23,0,0,17
0.8,0.0384615384607988,1,27,23,0,0,17
0.85,0.0,0,28,24,0,0,17
0.9,0.0,0,28,24,0,0,17
0.5,0.5762711864309107,17,18,7,0,0,17
0.55,0.4406779660942258,13,22,11,0,0,17
0.6,0.2711864406733697,8,27,16,0,0,17
0.65,0.2033898305050273,6,29,18,0,0,17
0.7,0.1355932203366848,4,31,20,0,0,17
0.75,0.1355932203366848,4,31,20,0,0,17
0.8,0.0,0,35,24,0,0,17
0.85,0.0,0,35,24,0,0,17
0.9,0.0,0,35,24,0,0,17
0.5,0.5357142857047195,15,16,10,0,0,17
0.55,0.4642857142774235,13,18,12,0,0,17
0.6,0.3571428571364796,10,21,15,0,0,17
0.65,0.2857142857091837,8,23,17,0,0,17
0.7,0.2142857142818877,6,25,19,0,0,17
0.75,0.0714285714272959,2,29,23,0,0,17
0.8,0.0357142857136479,1,30,24,0,0,17
0.85,0.0,0,31,25,0,0,17
0.9,0.0,0,31,25,0,0,17
0.5,0.4727272727186777,13,18,11,1,0,17
0.55,0.4363636363557025,12,19,12,1,0,17
0.6,0.4363636363557025,12,19,12,1,0,17
0.65,0.2909090909038017,8,23,16,1,0,17
0.7,0.2181818181778513,6,25,18,1,0,17
0.75,0.181818181814876,5,26,19,1,0,17
0.8,0.0727272727259504,2,29,22,1,0,17
0.85,0.0,0,31,24,1,0,17
0.9,0.0,0,31,24,1,0,17
0.5,0.4406779660942258,13,20,13,0,0,17
0.55,0.3728813559258834,11,22,15,0,0,17
0.6,0.2711864406733697,8,25,18,0,0,17
0.65,0.169491525420856,5,28,21,0,0,17
0.7,0.169491525420856,5,28,21,0,0,17
0.75,0.1016949152525136,3,30,23,0,0,17
0.8,0.0,0,33,26,0,0,17
0.85,0.0,0,33,26,0,0,17
0.9,0.0,0,33,26,0,0,17
0.5,0.5555555555452675,15,13,11,0,0,17
0.55,0.5185185185089164,14,14,12,0,0,17
0.6,0.3703703703635117,10,18,16,0,0,17
0.65,0.2592592592544582,7,21,19,0,0,17
0.7,0.1111111111090535,3,25,23,0,0,17
0.75,0.0740740740727023,2,26,24,0,0,17
0.8,0.0,0,28,26,0,0,17
0.85,0.0,0,28,26,0,0,17
0.9,0.0,0,28,26,0,0,17
0.5,0.5185185185089164,14,15,11,1,0,17
0.55,0.4444444444362139,12,17,13,1,0,17
0.6,0.4444444444362139,12,17,13,1,0,17
0.65,0.3333333333271605,9,20,16,1,0,17
0.7,0.1851851851817558,5,24,20,1,0,17
0.75,0.0740740740727023,2,27,23,1,0,17
0.8,0.0370370370363511,1,28,24,1,0,17
0.85,0.0370370370363511,1,28,24,1,0,17
0.9,0.0,0,29,25,1,0,17
0.5,0.5357142857047195,15,15,11,0,1,17
0.55,0.4999999999910715,14,16,12,0,1,17
0.6,0.4285714285637756,12,18,14,0,1,17
0.65,0.2857142857091837,8,22,18,0,1,17
0.7,0.1785714285682398,5,25,21,0,1,17
0.75,0.1428571428545918,4,26,22,0,1,17
0.8,0.1071428571409438,3,27,23,0,1,17
0.85,0.0,0,30,26,0,1,17
0.9,0.0,0,30,26,0,1,17
0.5,0.4193548387029137,13,25,11,0,0,17
0.55,0.3548387096716962,11,27,13,0,0,17
0.6,0.2903225806404787,9,29,15,0,0,17
0.65,0.1935483870936524,6,32,18,0,0,17
0.7,0.0967741935468262,3,35,21,0,0,17
0.75,0.0645161290312174,2,36,22,0,0,17
0.8,0.0,0,38,24,0,0,17
0.85,0.0,0,38,24,0,0,17
0.9,0.0,0,38,24,0,0,17
0.5,0.4814814814725652,13,16,12,0,0,17
0.55,0.3703703703635117,10,19,15,0,0,17
0.6,0.2962962962908093,8,21,17,0,0,17
0.65,0.2222222222181069,6,23,19,0,0,17
0.7,0.1481481481454046,4,25,21,0,0,17
0.75,0.1111111111090535,3,26,22,0,0,17
0.8,0.0740740740727023,2,27,23,0,0,17
0.85,0.0,0,29,25,0,0,17
0.9,0.0,0,29,25,0,0,17
0.5,0.5599999999888,14,11,11,0,0,17
0.55,0.399999999992,10,15,15,0,0,17
0.6,0.3199999999936,8,17,17,0,0,17
0.65,0.199999999996,5,20,20,0,0,17
0.7,0.1599999999968,4,21,21,0,0,17
0.75,0.0799999999984,2,23,23,0,0,17
0.8,0.0399999999992,1,24,24,0,0,17
0.85,0.0,0,25,25,0,0,17
0.9,0.0,0,25,25,0,0,17
0.5,0.4210526315715605,12,20,13,0,0,17
0.55,0.3157894736786704,9,23,16,0,0,17
0.6,0.2456140350834103,7,25,18,0,0,17
0.65,0.2105263157857802,6,26,19,0,0,17
0.7,0.1052631578928901,3,29,22,0,0,17
0.75,0.0,0,32,25,0,0,17
0.8,0.0,0,32,25,0,0,17
0.85,0.0,0,32,25,0,0,17
0.9,0.0,0,32,25,0,0,17
0.5,0.4363636363557025,12,18,13,0,0,17
0.55,0.3999999999927273,11,19,14,0,0,17
0.6,0.2545454545408264,7,23,18,0,0,17
0.65,0.1090909090889256,3,27,22,0,0,17
0.7,0.0727272727259504,2,28,23,0,0,17
0.75,0.0363636363629752,1,29,24,0,0,17
0.8,0.0,0,30,25,0,0,17
0.85,0.0,0,30,25,0,0,17
0.9,0.0,0,30,25,0,0,17
0.5,0.4642857142774235,13,17,13,0,0,17
0.55,0.4642857142774235,13,17,13,0,0,17
0.6,0.3571428571364796,10,20,16,0,0,17
0.65,0.2857142857091837,8,22,18,0,0,17
0.7,0.2857142857091837,8,22,18,0,0,17
0.75,0.0714285714272959,2,28,24,0,0,17
0.8,0.0,0,30,26,0,0,17
0.85,0.0,0,30,26,0,0,17
0.9,0.0,0,30,26,0,0,17
0.5,0.5357142857047195,15,16,10,0,0,17
0.55,0.4285714285637756,12,19,13,0,0,17
0.6,0.2857142857091837,8,23,17,0,0,17
0.65,0.1785714285682398,5,26,20,0,0,17
0.7,0.1428571428545918,4,27,21,0,0,17
0.75,0.1071428571409438,3,28,22,0,0,17
0.8,0.0357142857136479,1,30,24,0,0,17
0.85,0.0357142857136479,1,30,24,0,0,17
0.9,0.0,0,31,25,0,0,17
0.5,0.5245901639258265,16,19,10,0,0,17
0.55,0.5245901639258265,16,19,10,0,0,17
0.6,0.426229508189734,13,22,13,0,0,17
0.65,0.2622950819629132,8,27,18,0,0,17
0.7,0.1311475409814566,4,31,22,0,0,17
0.75,0.0655737704907283,2,33,24,0,0,17
0.8,0.0327868852453641,1,34,25,0,0,17
0.85,0.0,0,35,26,0,0,17
0.9,0.0,0,35,26,0,0,17
0.5,0.4210526315715605,12,22,11,0,0,17
0.55,0.4210526315715605,12,22,11,0,0,17
0.6,0.3157894736786704,9,25,14,0,0,17
0.65,0.2807017543810403,8,26,15,0,0,17
0.7,0.1754385964881502,5,29,18,0,0,17
0.75,0.1052631578928901,3,31,20,0,0,17
0.8,0.0,0,34,23,0,0,17
0.85,0.0,0,34,23,0,0,17
0.9,0.0,0,34,23,0,0,17
0.5,0.5660377358383767,15,14,9,0,0,17
0.55,0.5283018867824849,14,15,10,0,0,17
0.6,0.4150943396148096,11,18,13,0,0,17
0.65,0.3018867924471342,8,21,16,0,0,17
0.7,0.2264150943353507,6,23,18,0,0,17
0.75,0.1509433962235671,4,25,20,0,0,17
0.8,0.0377358490558917,1,28,23,0,0,17
0.85,0.0,0,29,24,0,0,17
0.9,0.0,0,29,24,0,0,17
0.5,0.5384615384511835,14,14,10,0,0,17
0.55,0.5384615384511835,14,14,10,0,0,17
0.6,0.4615384615295858,12,16,12,0,0,17
0.65,0.3461538461471893,9,19,15,0,0,17
0.7,0.192307692303994,5,23,19,0,0,17
0.75,0.0769230769215976,2,26,22,0,0,17
0.8,0.0384615384607988,1,27,23,0,0,17
0.85,0.0,0,28,24,0,0,17
0.9,0.0,0,28,24,0,0,17
0.5,0.5384615384511835,14,14,10,0,0,17
0.55,0.5384615384511835,14,14,10,0,0,17
0.6,0.4999999999903846,13,15,11,0,0,17
0.65,0.3076923076863905,8,20,16,0,0,17
0.7,0.1538461538431952,4,24,20,0,0,17
0.75,0.0,0,28,24,0,0,17
0.8,0.0,0,28,24,0,0,17
0.85,0.0,0,28,24,0,0,17
0.9,0.0,0,28,24,0,0,17
0.5,0.4615384615295858,12,17,11,0,0,17
0.55,0.4230769230687871,11,18,12,0,0,17
0.6,0.3461538461471893,9,20,14,0,0,17
0.65,0.3076923076863905,8,21,15,0,0,17
0.7,0.1153846153823964,3,26,20,0,0,17
0.75,0.0769230769215976,2,27,21,0,0,17
0.8,0.0,0,29,23,0,0,17
0.85,0.0,0,29,23,0,0,17
0.9,0.0,0,29,23,0,0,17
0.5,0.5172413793014269,15,19,9,0,0,17
0.55,0.4482758620612367,13,21,11,0,0,17
0.6,0.4137931034411415,12,22,12,0,0,17
0.65,0.3448275862009513,10,24,14,0,0,17
0.7,0.2068965517205707,6,28,18,0,0,17
0.75,0.0689655172401902,2,32,22,0,0,17
0.8,0.0,0,34,24,0,0,17
0.85,0.0,0,34,24,0,0,17
0.9,0.0,0,34,24,0,0,17
0.5,0.6037735848942685,16,14,7,0,0,17
0.55,0.4905660377265931,13,17,10,0,0,17
0.6,0.4905660377265931,13,17,10,0,0,17
0.65,0.3773584905589178,10,20,13,0,0,17
0.7,0.2641509433912424,7,23,16,0,0,17
0.75,0.1132075471676753,3,27,20,0,0,17
0.8,0.0377358490558917,1,29,22,0,0,17
0.85,0.0,0,30,23,0,0,17
0.9,0.0,0,30,23,0,0,17
0.5,0.5172413793014269,15,19,9,0,0,17
0.55,0.4482758620612367,13,21,11,0,0,17
0.6,0.4482758620612367,13,21,11,0,0,17
0.65,0.3793103448210464,11,23,13,0,0,17
0.7,0.1379310344803805,4,30,20,0,0,17
0.75,0.1379310344803805,4,30,20,0,0,17
0.8,0.0689655172401902,2,32,22,0,0,17
0.85,0.0,0,34,24,0,0,17
0.9,0.0,0,34,24,0,0,17
0.5,0.5818181818076034,16,17,6,0,0,17
0.55,0.5818181818076034,16,17,6,0,0,17
0.6,0.4363636363557025,12,21,10,0,0,17
0.65,0.2545454545408264,7,26,15,0,0,17
0.7,0.2181818181778513,6,27,16,0,0,17
0.75,0.1090909090889256,3,30,19,0,0,17
0.8,0.0363636363629752,1,32,21,0,0,17
0.85,0.0,0,33,22,0,0,17
0.9,0.0,0,33,22,0,0,17
0.5,0.4888888888780247,11,13,10,0,0,17
0.55,0.4888888888780247,11,13,10,0,0,17
0.6,0.3555555555476543,8,16,13,0,0,17
0.65,0.2666666666607407,6,18,15,0,0,17
0.7,0.2666666666607407,6,18,15,0,0,17
0.75,0.1333333333303703,3,21,18,0,0,17
0.8,0.0444444444434567,1,23,20,0,0,17
0.85,0.0,0,24,21,0,0,17
0.9,0.0,0,24,21,0,0,17
0.5,0.5714285714169096,14,13,8,0,0,17
0.55,0.5306122448871304,13,14,9,0,0,17
0.6,0.4489795918275719,11,16,11,0,0,17
0.65,0.3265306122382341,8,19,14,0,0,17
0.7,0.2448979591786756,6,21,16,0,0,17
0.75,0.2040816326488963,5,22,17,0,0,17
0.8,0.1224489795893378,3,24,19,0,0,17
0.85,0.0408163265297792,1,26,21,0,0,17
0.9,0.0,0,27,22,0,0,17
0.5,0.4615384615295858,12,20,8,0,0,17
0.55,0.3846153846079881,10,22,10,0,0,17
0.6,0.3461538461471893,9,23,11,0,0,17
0.65,0.2307692307647929,6,26,14,0,0,17
0.7,0.1538461538431952,4,28,16,0,0,17
0.75,0.1153846153823964,3,29,17,0,0,17
0.8,0.0384615384607988,1,31,19,0,0,17
0.85,0.0,0,32,20,0,0,17
0.9,0.0,0,32,20,0,0,17
0.5,0.6399999999872,16,12,6,0,0,17
0.55,0.5599999999888,14,14,8,0,0,17
0.6,0.4799999999904001,12,16,10,0,0,17
0.65,0.3199999999936,8,20,14,0,0,17
0.7,0.199999999996,5,23,17,0,0,17
0.75,0.1599999999968,4,24,18,0,0,17
0.8,0.0399999999992,1,27,21,0,0,17
0.85,0.0,0,28,22,0,0,17
0.9,0.0,0,28,22,0,0,17
0.5,0.5769230769119823,15,15,7,0,0,17
0.55,0.4615384615295858,12,18,10,0,0,17
0.6,0.2692307692255917,7,23,15,0,0,17
0.65,0.2307692307647929,6,24,16,0,0,17
0.7,0.1538461538431952,4,26,18,0,0,17
0.75,0.0769230769215976,2,28,20,0,0,17
0.8,0.0384615384607988,1,29,21,0,0,17
0.85,0.0,0,30,22,0,0,17
0.9,0.0,0,30,22,0,0,17
0.5,0.5660377358383767,15,17,6,0,0,17
0.55,0.3773584905589178,10,22,11,0,0,17
0.6,0.3396226415030259,9,23,12,0,0,17
0.65,0.3018867924471342,8,24,13,0,0,17
0.7,0.1132075471676753,3,29,18,0,0,17
0.75,0.0377358490558917,1,31,20,0,0,17
0.8,0.0,0,32,21,0,0,17
0.85,0.0,0,32,21,0,0,17
0.9,0.0,0,32,21,0,0,17
0.5,0.6666666666535949,17,12,5,0,0,17
0.55,0.5882352941061131,15,14,7,0,0,17
0.6,0.4705882352848905,12,17,10,0,0,17
0.65,0.3921568627374088,10,19,12,0,0,17
0.7,0.1568627450949634,4,25,18,0,0,17
0.75,0.0784313725474817,2,27,20,0,0,17
0.8,0.0392156862737408,1,28,21,0,0,17
0.85,0.0392156862737408,1,28,21,0,0,17
0.9,0.0,0,29,22,0,0,17
0.5,0.5818181818076034,16,15,8,0,1,17
0.55,0.4727272727186777,13,18,11,0,1,17
0.6,0.3999999999927273,11,20,13,0,1,17
0.65,0.3636363636297521,10,21,14,0,1,17
0.7,0.2909090909038017,8,23,16,0,1,17
0.75,0.1090909090889256,3,28,21,0,1,17
0.8,0.0,0,31,24,0,1,17
0.85,0.0,0,31,24,0,1,17
0.9,0.0,0,31,24,0,1,17
0.5,0.4727272727186777,13,19,10,0,2,17
0.55,0.3999999999927273,11,21,12,0,2,17
0.6,0.3636363636297521,10,22,13,0,2,17
0.65,0.2181818181778513,6,26,17,0,2,17
0.7,0.1090909090889256,3,29,20,0,2,17
0.75,0.0727272727259504,2,30,21,0,2,17
0.8,0.0727272727259504,2,30,21,0,2,17
0.85,0.0363636363629752,1,31,22,0,2,17
0.9,0.0,0,32,23,0,2,17
0.5,0.3999999999927273,11,22,11,0,0,17
0.55,0.3999999999927273,11,22,11,0,0,17
0.6,0.3999999999927273,11,22,11,0,0,17
0.65,0.2545454545408264,7,26,15,0,0,17
0.7,0.1454545454519008,4,29,18,0,0,17
0.75,0.0727272727259504,2,31,20,0,0,17
0.8,0.0,0,33,22,0,0,17
0.85,0.0,0,33,22,0,0,17
0.9,0.0,0,33,22,0,0,17
0.5,0.5263157894644507,15,20,7,0,0,17
0.55,0.4912280701668206,14,21,8,0,0,17
0.6,0.3859649122739305,11,24,11,0,0,17
0.65,0.2105263157857802,6,29,16,0,0,17
0.7,0.03508771929763,1,34,21,0,0,17
0.75,0.0,0,35,22,0,0,17
0.8,0.0,0,35,22,0,0,17
0.85,0.0,0,35,22,0,0,17
0.9,0.0,0,35,22,0,0,17
0.5,0.4727272727186777,13,20,9,0,0,17
0.55,0.3636363636297521,10,23,12,0,0,17
0.6,0.2909090909038017,8,25,14,0,0,17
0.65,0.181818181814876,5,28,17,0,0,17
0.7,0.181818181814876,5,28,17,0,0,17
0.75,0.0727272727259504,2,31,20,0,0,17
0.8,0.0,0,33,22,0,0,17
0.85,0.0,0,33,22,0,0,17
0.9,0.0,0,33,22,0,0,17
0.5,0.5769230769119823,15,15,7,0,0,17
0.55,0.5769230769119823,15,15,7,0,0,17
0.6,0.3461538461471893,9,21,13,0,0,17
0.65,0.2692307692255917,7,23,15,0,0,17
0.7,0.2307692307647929,6,24,16,0,0,17
0.75,0.0384615384607988,1,29,21,0,0,17
0.8,0.0,0,30,22,0,0,17
0.85,0.0,0,30,22,0,0,17
0.9,0.0,0,30,22,0,0,17
0.5,0.4313725490111496,11,17,12,0,0,17
0.55,0.3921568627374088,10,18,13,0,0,17
0.6,0.3529411764636678,9,19,14,0,0,17
0.65,0.2352941176424452,6,22,17,0,0,17
0.7,0.1176470588212226,3,25,20,0,0,17
0.75,0.0392156862737408,1,27,22,0,0,17
0.8,0.0,0,28,23,0,0,17
0.85,0.0,0,28,23,0,0,17
0.9,0.0,0,28,23,0,0,17
0.5,0.4230769230687871,11,19,11,0,0,17
0.55,0.3461538461471893,9,21,13,0,0,17
0.6,0.3076923076863905,8,22,14,0,0,17
0.65,0.3076923076863905,8,22,14,0,0,17
0.7,0.192307692303994,5,25,17,0,0,17
0.75,0.0769230769215976,2,28,20,0,0,17
0.8,0.0384615384607988,1,29,21,0,0,17
0.85,0.0,0,30,22,0,0,17
0.9,0.0,0,30,22,0,0,17
0.5,0.4799999999904001,12,16,10,0,0,17
0.55,0.3599999999927999,9,19,13,0,0,17
0.6,0.3599999999927999,9,19,13,0,0,17
0.65,0.3599999999927999,9,19,13,0,0,17
0.7,0.2799999999944,7,21,15,0,0,17
0.75,0.1599999999968,4,24,18,0,0,17
0.8,0.1199999999976,3,25,19,0,0,17
0.85,0.0399999999992,1,27,21,0,0,17
0.9,0.0,0,28,22,0,0,17
0.5,0.599999999988,15,13,7,0,0,17
0.55,0.5599999999888,14,14,8,0,0,17
0.6,0.4399999999912,11,17,11,0,0,17
0.65,0.3199999999936,8,20,14,0,0,17
0.7,0.2399999999952,6,22,16,0,0,17
0.75,0.199999999996,5,23,17,0,0,17
0.8,0.0399999999992,1,27,21,0,0,17
0.85,0.0,0,28,22,0,0,17
0.9,0.0,0,28,22,0,0,17
0.5,0.4897959183573512,12,16,9,0,0,17
0.55,0.4489795918275719,11,17,10,0,0,17
0.6,0.3265306122382341,8,20,13,0,0,17
0.65,0.163265306119117,4,24,17,0,0,17
0.7,0.1224489795893378,3,25,18,0,0,17
0.75,0.0816326530595585,2,26,19,0,0,17
0.8,0.0408163265297792,1,27,20,0,0,17
0.85,0.0,0,28,21,0,0,17
0.9,0.0,0,28,21,0,0,17
0.5,0.6037735848942685,16,15,6,0,0,17
0.55,0.4528301886707014,12,19,10,0,0,17
0.6,0.4150943396148096,11,20,11,0,0,17
0.65,0.3396226415030259,9,22,13,0,0,17
0.7,0.2641509433912424,7,24,15,0,0,17
0.75,0.1886792452794589,5,26,17,0,0,17
0.8,0.0,0,31,22,0,0,17
0.85,0.0,0,31,22,0,0,17
0.9,0.0,0,31,22,0,0,17
0.5,0.5199999999896,13,15,9,0,0,17
0.55,0.4799999999904001,12,16,10,0,0,17
0.6,0.4399999999912,11,17,11,0,0,17
0.65,0.2799999999944,7,21,15,0,0,17
0.7,0.199999999996,5,23,17,0,0,17
0.75,0.0399999999992,1,27,21,0,0,17
0.8,0.0,0,28,22,0,0,17
0.85,0.0,0,28,22,0,0,17
0.9,0.0,0,28,22,0,0,17
0.5,0.6666666666535949,17,12,5,0,0,17
0.55,0.6666666666535949,17,12,5,0,0,17
0.6,0.4705882352848905,12,17,10,0,0,17
0.65,0.3137254901899269,8,21,14,0,0,17
0.7,0.2745098039161861,7,22,15,0,0,17
0.75,0.1960784313687044,5,24,17,0,0,17
0.8,0.0784313725474817,2,27,20,0,0,17
0.85,0.0,0,29,22,0,0,17
0.9,0.0,0,29,22,0,0,17
0.5,0.4615384615295858,12,17,11,0,0,17
0.55,0.4230769230687871,11,18,12,0,0,17
0.6,0.3076923076863905,8,21,15,0,0,17
0.65,0.2692307692255917,7,22,16,0,0,17
0.7,0.192307692303994,5,24,18,0,0,17
0.75,0.1153846153823964,3,26,20,0,0,17
0.8,0.0769230769215976,2,27,21,0,0,17
0.85,0.0,0,29,23,0,0,17
0.9,0.0,0,29,23,0,0,17
0.5,0.4561403508691905,13,21,10,0,0,17
0.55,0.4210526315715605,12,22,11,0,0,17
0.6,0.3508771929763004,10,24,13,0,0,17
0.65,0.2456140350834103,7,27,16,0,0,17
0.7,0.1403508771905201,4,30,19,0,0,17
0.75,0.1403508771905201,4,30,19,0,0,17
0.8,0.0,0,34,23,0,0,17
0.85,0.0,0,34,23,0,0,17
0.9,0.0,0,34,23,0,0,17
0.5,0.4897959183573512,12,16,9,0,1,17
0.55,0.4489795918275719,11,17,10,0,1,17
0.6,0.3673469387680133,9,19,12,0,1,17
0.65,0.2857142857084548,7,21,14,0,1,17
0.7,0.1224489795893378,3,25,18,0,1,17
0.75,0.0816326530595585,2,26,19,0,1,17
0.8,0.0,0,28,21,0,1,17
0.85,0.0,0,28,21,0,1,17
0.9,0.0,0,28,21,0,1,17
0.5,0.5599999999888,14,15,7,0,0,17
0.55,0.4799999999904001,12,17,9,0,0,17
0.6,0.3599999999927999,9,20,12,0,0,17
0.65,0.3199999999936,8,21,13,0,0,17
0.7,0.1599999999968,4,25,17,0,0,17
0.75,0.0799999999984,2,27,19,0,0,17
0.8,0.0799999999984,2,27,19,0,0,17
0.85,0.0,0,29,21,0,0,17
0.9,0.0,0,29,21,0,0,17
0.5,0.5882352940830451,5,4,3,0,0,17
0.55,0.470588235266436,4,5,4,0,0,17
0.6,0.235294117633218,2,7,6,0,0,17
0.65,0.235294117633218,2,7,6,0,0,17
0.7,0.117647058816609,1,8,7,0,0,17
0.75,0.0,0,9,8,0,0,17
0.8,0.0,0,9,8,0,0,17
0.85,0.0,0,9,8,0,0,17
0.9,0.0,0,9,8,0,0,17
0.5,0.7777777777345679,7,3,1,0,0,17
0.55,0.6666666666296296,6,4,2,0,0,17
0.6,0.5555555555246914,5,5,3,0,0,17
0.65,0.444444444419753,4,6,4,0,0,17
0.7,0.3333333333148148,3,7,5,0,0,17
0.75,0.0,0,10,8,0,0,17
0.8,0.0,0,10,8,0,0,17
0.85,0.0,0,10,8,0,0,17
0.9,0.0,0,10,8,0,0,17
0.5,0.470588235266436,4,5,4,0,0,17
0.55,0.117647058816609,1,8,7,0,0,17
0.6,0.117647058816609,1,8,7,0,0,17
